word	valence	arousal	dominance	goodness	energy	structure	power	danger
bleach	-0.16402	-0.217966	-0.163155	-0.187656	-0.242114	-0.084838	-0.303893	-0.038508
bleached	-0.16402	-0.217966	-0.163155	-0.187656	-0.242114	-0.084838	-0.303893	-0.038508
bleaches	-0.16402	-0.217966	-0.163155	-0.187656	-0.242114	-0.084838	-0.303893	-0.038508
bleaching	-0.16402	-0.217966	-0.163155	-0.187656	-0.242114	-0.084838	-0.303893	-0.038508
bleak	-0.29602	-0.072966	-0.228155	-0.354606	-0.136665	-0.024159	-0.347382	0.154107
bleaks	-0.29602	-0.072966	-0.228155	-0.354606	-0.136665	-0.024159	-0.347382	0.154107
bled	-0.45902	0.343034	-0.154155	-0.521886	0.272665	0.073654	-0.176226	0.561832
bleed	-0.45902	0.343034	-0.154155	-0.521886	0.272665	0.073654	-0.176226	0.561832
bleeder	-0.24002	0.352034	-0.144155	-0.329269	0.25058	0.176381	-0.055642	0.410015
bleeders	-0.24002	0.352034	-0.144155	-0.329269	0.25058	0.176381	-0.055642	0.410015
bleeding	-0.36502	0.317034	-0.092155	-0.40697	0.269831	0.061725	-0.096972	0.47857
bleedings	-0.36502	0.317034	-0.092155	-0.40697	0.269831	0.061725	-0.096972	0.47857
bleeds	-0.45902	0.343034	-0.154155	-0.521886	0.272665	0.073654	-0.176226	0.561832
bleep	-0.02102	0.167034	-0.155155	-0.117791	0.057053	0.187845	-0.042948	0.123633
bleeps	-0.02102	0.167034	-0.155155	-0.117791	0.057053	0.187845	-0.042948	0.123633
blemish	-0.28102	0.058034	-0.228155	-0.361214	-0.030978	0.054407	-0.277321	0.233512
blemished	-0.32702	-0.030966	-0.130155	-0.340475	-0.043944	-0.083589	-0.271825	0.209679
blemishes	-0.28102	0.058034	-0.228155	-0.361214	-0.030978	0.054407	-0.277321	0.233512
blend	-0.03102	-0.047966	-0.037155	-0.037515	-0.054768	-0.015382	-0.065254	-0.012199
blender	0.10198	0.034034	-0.149155	0.011192	-0.069044	0.170039	-0.040907	-0.056735
blenders	0.10198	0.034034	-0.149155	0.011192	-0.069044	0.170039	-0.040907	-0.056735
blending	0.05998	-0.081966	0.136845	0.129921	-0.003009	-0.110245	0.089741	-0.093996
blends	-0.03102	-0.047966	-0.037155	-0.037515	-0.054768	-0.015382	-0.065254	-0.012199
bless	0.42898	-0.230966	0.087845	0.447283	-0.21136	0.018731	0.166823	-0.46573
blessed	0.40998	-0.220966	0.195845	0.481371	-0.141532	-0.059289	0.240302	-0.440459
blessing	0.42898	-0.235966	0.299845	0.550087	-0.10056	-0.13001	0.317864	-0.460077
blessings	0.42898	-0.138966	0.122845	0.450393	-0.116483	0.044763	0.236111	-0.400842
blesss	0.42898	-0.230966	0.087845	0.447283	-0.21136	0.018731	0.166823	-0.46573
blest	0.42898	-0.230966	0.087845	0.447283	-0.21136	0.018731	0.166823	-0.46573
bleu	-0.04002	-0.145966	-0.121155	-0.071092	-0.179722	-0.015238	-0.177352	-0.076813
blew	-0.18402	0.250034	0.069845	-0.16265	0.273503	0.000174	0.078384	0.308407
blight	-0.22902	0.271034	-0.071155	-0.27253	0.22157	0.087217	-0.036034	0.349382
blighted	-0.35402	0.115034	-0.204155	-0.421221	0.040703	0.034038	-0.269067	0.32663
blimp	0.09998	-0.089966	0.031845	0.115116	-0.07291	-0.02316	0.029845	-0.132954
blimps	0.09998	-0.089966	0.031845	0.115116	-0.07291	-0.02316	0.029845	-0.132954
blind	-0.34402	-0.139966	-0.316155	-0.428421	-0.231991	-0.023013	-0.466982	0.138897
blinded	-0.25502	-0.028966	-0.269155	-0.345503	-0.12913	0.047663	-0.335616	0.152999
blindfold	-0.05202	0.184034	-0.163155	-0.150955	0.071687	0.187798	-0.056051	0.157431
blindfolded	-0.29202	0.064034	-0.291155	-0.401939	-0.058425	0.095809	-0.325527	0.242901
blindfolds	-0.05202	0.184034	-0.163155	-0.150955	0.071687	0.187798	-0.056051	0.157431
blinding	-0.19602	0.096034	-0.094155	-0.228967	0.059457	0.023464	-0.119862	0.203946
blindings	-0.19602	0.096034	-0.094155	-0.228967	0.059457	0.023464	-0.119862	0.203946
blindly	-0.06102	0.098034	-0.222155	-0.174288	-0.029815	0.177262	-0.144323	0.102158
blindness	-0.25502	-0.019966	-0.304155	-0.363697	-0.140678	0.076674	-0.356646	0.157698
blinds	-0.34402	-0.139966	-0.316155	-0.428421	-0.231991	-0.023013	-0.466982	0.138897
blink	0.05198	-0.183966	-0.176155	-0.012435	-0.255563	0.045921	-0.189504	-0.171918
blinked	0.05198	-0.183966	-0.176155	-0.012435	-0.255563	0.045921	-0.189504	-0.171918
blinking	0.05198	-0.183966	-0.176155	-0.012435	-0.255563	0.045921	-0.189504	-0.171918
blinks	0.05198	-0.183966	-0.176155	-0.012435	-0.255563	0.045921	-0.189504	-0.171918
blip	0.02898	-0.038966	-0.082155	-0.008701	-0.081307	0.049205	-0.063645	-0.05134
blips	0.02898	-0.038966	-0.082155	-0.008701	-0.081307	0.049205	-0.063645	-0.05134
bliss	0.31598	3.4e-05	0.281845	0.408583	0.102415	-0.043024	0.36133	-0.216493
blissful	0.38498	0.139034	0.175845	0.396391	0.148627	0.138728	0.385386	-0.175195
blister	-0.09302	0.038034	-0.098155	-0.133272	-0.006993	0.043857	-0.099182	0.089293
blistering	-0.15602	0.069034	-0.110155	-0.19809	0.022127	0.038895	-0.124425	0.155717
blisters	-0.09302	0.038034	-0.098155	-0.133272	-0.006993	0.043857	-0.099182	0.089293
blitz	-0.08302	0.222034	0.288845	0.03419	0.353011	-0.117631	0.273793	0.22544
blitzes	-0.08302	0.222034	0.288845	0.03419	0.353011	-0.117631	0.273793	0.22544
blizzard	-0.12502	0.226034	-0.083155	-0.181764	0.16135	0.120683	-0.014435	0.242618
blizzards	-0.12502	0.226034	-0.083155	-0.181764	0.16135	0.120683	-0.014435	0.242618
bloat	-0.27102	0.194034	-0.202155	-0.36037	0.093727	0.115399	-0.188545	0.321095
bloated	-0.33302	0.093034	-0.076155	-0.338179	0.088591	-0.056072	-0.176485	0.301772
bloats	-0.27102	0.194034	-0.202155	-0.36037	0.093727	0.115399	-0.188545	0.321095
blob	-2e-05	-0.123966	-0.202155	-0.078823	-0.211861	0.071666	-0.205545	-0.094072
blobs	-2e-05	-0.123966	-0.202155	-0.078823	-0.211861	0.071666	-0.205545	-0.094072
block	-0.21402	-0.149966	-0.098155	-0.209703	-0.1428	-0.116454	-0.249257	0.047308
blockade	-0.12002	0.019034	0.009845	-0.101763	0.040185	-0.053792	-0.043542	0.100372
blockades	-0.12002	0.019034	0.009845	-0.101763	0.040185	-0.053792	-0.043542	0.100372
blockage	-0.25002	0.108034	-0.056155	-0.259105	0.09857	-0.021988	-0.113515	0.252914
blockages	-0.25002	0.108034	-0.056155	-0.259105	0.09857	-0.021988	-0.113515	0.252914
blockbuster	0.22998	0.176034	0.382845	0.356645	0.316091	-0.057789	0.475696	-0.028676
blockbusters	0.22998	0.176034	0.382845	0.356645	0.316091	-0.057789	0.475696	-0.028676
blockhead	-0.33702	-0.166966	-0.352155	-0.435674	-0.2749	-0.009585	-0.502451	0.113685
blockheads	-0.33702	-0.166966	-0.352155	-0.435674	-0.2749	-0.009585	-0.502451	0.113685
blocks	-0.21402	-0.149966	-0.098155	-0.209703	-0.1428	-0.116454	-0.249257	0.047308
blog	0.13898	-0.109966	-0.068155	0.103646	-0.149841	0.053462	-0.032664	-0.179242
blogs	0.13898	-0.109966	-0.068155	0.103646	-0.149841	0.053462	-0.032664	-0.179242
bloke	-0.05002	-0.020966	0.044845	-0.018482	0.014991	-0.066229	-0.002469	0.023669
blokes	-0.05002	-0.020966	0.044845	-0.018482	0.014991	-0.066229	-0.002469	0.023669
blond	0.08998	-0.009966	-0.010155	0.074314	-0.02808	0.044585	0.032692	-0.072403
blonde	0.19798	0.045034	-0.088155	0.121829	-0.042213	0.17992	0.056297	-0.115995
blondes	0.19798	0.045034	-0.088155	0.121829	-0.042213	0.17992	0.056297	-0.115995
blonds	0.08998	-0.009966	-0.010155	0.074314	-0.02808	0.044585	0.032692	-0.072403
blood	-0.28102	0.184034	0.084845	-0.229351	0.242653	-0.092505	0.009406	0.333757
bloodbath	-0.44002	0.471034	-0.025155	-0.462489	0.44517	0.063647	-0.012247	0.641812
bloodbaths	-0.44002	0.471034	-0.025155	-0.462489	0.44517	0.063647	-0.012247	0.641812
bloodhound	-0.17302	-0.037966	0.037845	-0.125547	0.01679	-0.129483	-0.076903	0.100647
bloodhounds	-0.17302	-0.037966	0.037845	-0.125547	0.01679	-0.129483	-0.076903	0.100647
bloodless	-0.20802	-0.109966	-0.288155	-0.301961	-0.213754	0.039077	-0.364666	0.062372
bloodline	0.00998	0.157034	0.103845	0.03516	0.184261	0.01883	0.155154	0.10543
bloodlines	0.00998	0.157034	0.103845	0.03516	0.184261	0.01883	0.155154	0.10543
bloodshed	-0.45202	0.442034	0.024845	-0.444453	0.450263	0.007667	0.004108	0.632659
bloodsheds	-0.45202	0.442034	0.024845	-0.444453	0.450263	0.007667	0.004108	0.632659
bloodshot	-0.31202	0.310034	-0.018155	-0.324525	0.295717	0.032283	-0.020371	0.438577
bloodstream	0.05198	0.030034	0.027845	0.053814	0.031583	0.022043	0.060384	-0.01572
bloodstreams	0.05198	0.030034	0.027845	0.053814	0.031583	0.022043	0.060384	-0.01572
bloodthirsty	-0.44802	0.304034	0.143845	-0.363103	0.400279	-0.14759	0.026287	0.539793
bloody	-0.46902	0.410034	0.017845	-0.457727	0.422778	-0.013079	-0.024712	0.622611
bloom	0.31598	-0.046966	0.086845	0.321728	-0.042071	0.065668	0.197748	-0.257244
bloomers	0.02098	0.087034	-0.105155	-0.045499	0.011456	0.12989	-0.024072	0.040273
blooming	0.35998	-0.047966	0.092845	0.362768	-0.046661	0.082029	0.223521	-0.28951
blooms	0.31598	-0.046966	0.086845	0.321728	-0.042071	0.065668	0.197748	-0.257244
blossom	0.29198	-0.224966	-0.191155	0.193751	-0.335802	0.148659	-0.100446	-0.374451
blossoms	0.29198	-0.224966	-0.191155	0.193751	-0.335802	0.148659	-0.100446	-0.374451
blot	-0.13502	-0.195966	-0.277155	-0.220774	-0.290388	0.019536	-0.361446	-0.049225
blotched	-0.36702	0.062034	-0.236155	-0.439939	-0.018297	0.020978	-0.324022	0.298146
blots	-0.13502	-0.195966	-0.277155	-0.220774	-0.290388	0.019536	-0.361446	-0.049225
blotted	-0.13502	-0.195966	-0.277155	-0.220774	-0.290388	0.019536	-0.361446	-0.049225
blotter	-0.14002	-0.201966	-0.220155	-0.196756	-0.263641	-0.025384	-0.32555	-0.047295
blotters	-0.14002	-0.201966	-0.220155	-0.196756	-0.263641	-0.025384	-0.32555	-0.047295
blotting	-0.13502	-0.195966	-0.277155	-0.220774	-0.290388	0.019536	-0.361446	-0.049225
blouse	0.07998	-0.309966	-0.198155	0.019973	-0.37591	0.005793	-0.251686	-0.279932
blouses	0.07998	-0.309966	-0.198155	0.019973	-0.37591	0.005793	-0.251686	-0.279932
blow	-0.18402	0.250034	0.069845	-0.16265	0.273503	0.000174	0.078384	0.308407
blower	0.06398	0.050034	0.035845	0.065042	0.050506	0.03317	0.081705	-0.010279
blowers	0.06398	0.050034	0.035845	0.065042	0.050506	0.03317	0.081705	-0.010279
blowfish	-0.15602	-0.079966	-0.111155	-0.176321	-0.101346	-0.04162	-0.19634	0.053015
blowfishes	-0.15602	-0.079966	-0.111155	-0.176321	-0.101346	-0.04162	-0.19634	0.053015
blowing	0.02098	-0.027966	-0.066155	-0.009551	-0.062282	0.040355	-0.050794	-0.037286
blowjob	-0.04002	0.284034	-0.113155	-0.131454	0.179381	0.213596	0.03389	0.219793
blowjobs	-0.04002	0.284034	-0.113155	-0.131454	0.179381	0.213596	0.03389	0.219793
blown	-0.16702	0.048034	-0.088155	-0.193864	0.018482	0.007038	-0.124014	0.150151
blowout	-0.10202	0.292034	0.115845	-0.075956	0.320011	0.030588	0.172573	0.279991
blowouts	-0.10202	0.292034	0.115845	-0.075956	0.320011	0.030588	0.172573	0.279991
blows	-0.18402	0.250034	0.069845	-0.16265	0.273503	0.000174	0.078384	0.308407
blowtorch	0.01998	0.230034	0.009845	-0.012356	0.191937	0.128138	0.126983	0.144457
blowtorches	0.01998	0.230034	0.009845	-0.012356	0.191937	0.128138	0.126983	0.144457
blubber	-0.11202	-0.239966	-0.140155	-0.128386	-0.256091	-0.087806	-0.271867	-0.090301
blubbers	-0.11202	-0.239966	-0.140155	-0.128386	-0.256091	-0.087806	-0.271867	-0.090301
bluddy	-0.18802	0.028034	-0.058155	-0.194573	0.021594	-0.034565	-0.122315	0.152853
blue	0.14598	-0.362966	-0.209155	0.079596	-0.436128	0.016042	-0.252106	-0.364671
blue spruce	0.05898	-0.164966	-0.136155	0.010029	-0.21932	0.032073	-0.147991	-0.162175
blueberries	0.15598	-0.314966	-0.135155	0.116688	-0.358006	-0.003986	-0.170637	-0.335659
blueberry	0.15598	-0.314966	-0.135155	0.116688	-0.358006	-0.003986	-0.170637	-0.335659
bluebird	0.07298	-0.149966	-0.050155	0.061282	-0.162557	-0.012291	-0.071613	-0.158278
bluebirds	0.07298	-0.149966	-0.050155	0.061282	-0.162557	-0.012291	-0.071613	-0.158278
bluegrass	0.07298	-0.058966	-0.105155	0.021215	-0.117294	0.075184	-0.067938	-0.097941
bluejay	0.13498	0.020034	-0.190155	0.022047	-0.108084	0.206426	-0.060837	-0.092016
bluejays	0.13498	0.020034	-0.190155	0.022047	-0.108084	0.206426	-0.060837	-0.092016
blueprint	-0.01002	-0.326966	-0.075155	0.003993	-0.308903	-0.13122	-0.215604	-0.22125
blueprints	-0.01002	-0.326966	-0.075155	0.003993	-0.308903	-0.13122	-0.215604	-0.22125
blues	-0.03102	-0.279966	-0.213155	-0.087597	-0.341586	-0.020598	-0.303478	-0.179597
bluff	-0.08202	-0.213966	-0.123155	-0.098175	-0.23021	-0.071001	-0.232203	-0.093363
bluffs	-0.08202	-0.213966	-0.123155	-0.098175	-0.23021	-0.071001	-0.232203	-0.093363
bluish	0.10398	-0.254966	-0.118155	0.071	-0.290994	-0.007858	-0.155559	-0.255968
blunder	-0.36502	0.135034	-0.355155	-0.5064	-0.022898	0.14368	-0.37427	0.341887
blunders	-0.36502	0.135034	-0.355155	-0.5064	-0.022898	0.14368	-0.37427	0.341887
blunt	0.05098	0.180034	0.424845	0.221667	0.370711	-0.170122	0.418874	0.10539
blunts	0.05098	0.180034	0.424845	0.221667	0.370711	-0.170122	0.418874	0.10539
blur	-0.23202	-0.028966	-0.295155	-0.338155	-0.146893	0.076568	-0.342981	0.135243
blurred	-0.18002	-0.132966	-0.269155	-0.265196	-0.226896	0.026844	-0.347962	0.027082
blurry	-0.44102	-0.114966	-0.282155	-0.499564	-0.177462	-0.079184	-0.47873	0.227761
blurs	-0.23202	-0.028966	-0.295155	-0.338155	-0.146893	0.076568	-0.342981	0.135243
blurt	-0.09202	-0.060966	-0.059155	-0.09885	-0.067689	-0.03648	-0.117761	0.022034
blurted	-0.09202	-0.060966	-0.059155	-0.09885	-0.067689	-0.03648	-0.117761	0.022034
blurting	-0.09202	-0.060966	-0.059155	-0.09885	-0.067689	-0.03648	-0.117761	0.022034
blurts	-0.09202	-0.060966	-0.059155	-0.09885	-0.067689	-0.03648	-0.117761	0.022034
blush	0.19798	0.110034	-0.055155	0.128009	0.029304	0.192615	0.111237	-0.069795
blushed	0.19798	0.110034	-0.055155	0.128009	0.029304	0.192615	0.111237	-0.069795
blushes	0.19798	0.110034	-0.055155	0.128009	0.029304	0.192615	0.111237	-0.069795
blushing	0.00998	0.289034	-0.212155	-0.136675	0.121863	0.308414	-0.010473	0.182814
blushings	0.00998	0.289034	-0.212155	-0.136675	0.121863	0.308414	-0.010473	0.182814
boa	-0.24502	0.069034	0.041845	-0.201785	0.118722	-0.108349	-0.058735	0.226632
boa constrictor	-0.30202	0.284034	0.108845	-0.250868	0.341517	-0.064577	0.064099	0.418879
boa constrictors	-0.30202	0.284034	0.108845	-0.250868	0.341517	-0.064577	0.064099	0.418879
boar	-0.09402	3.4e-05	-0.149155	-0.153013	-0.065832	0.057796	-0.154746	0.061646
board	0.09198	-0.244966	-0.115155	0.060587	-0.279203	-0.010212	-0.154585	-0.240268
board game	0.21098	-0.009966	-0.151155	0.110942	-0.123815	0.199553	-0.009103	-0.165998
board games	0.21098	-0.009966	-0.151155	0.110942	-0.123815	0.199553	-0.009103	-0.165998
boarder	0.10398	-0.059966	-0.025155	0.086651	-0.079696	0.034361	0.004918	-0.117625
boarders	0.10398	-0.059966	-0.025155	0.086651	-0.079696	0.034361	0.004918	-0.117625
boarding	0.03098	-0.097966	0.033845	0.057679	-0.06742	-0.061889	-0.006888	-0.088458
boardings	0.03098	-0.097966	0.033845	0.057679	-0.06742	-0.061889	-0.006888	-0.088458
boardroom	0.05498	0.066034	0.160845	0.115055	0.132905	-0.048507	0.175334	0.012622
boardrooms	0.05498	0.066034	0.160845	0.115055	0.132905	-0.048507	0.175334	0.012622
boards	-0.03102	-0.229966	0.023845	0.019029	-0.171857	-0.156583	-0.108066	-0.134976
boardwalk	0.14298	-0.018966	0.048845	0.149836	-0.011975	0.024385	0.097482	-0.114417
boardwalks	0.14298	-0.018966	0.048845	0.149836	-0.011975	0.024385	0.097482	-0.114417
boars	-0.09402	3.4e-05	-0.149155	-0.153013	-0.065832	0.057796	-0.154746	0.061646
boas	-0.24502	0.069034	0.041845	-0.201785	0.118722	-0.108349	-0.058735	0.226632
boast	0.01998	0.086034	0.068845	0.037551	0.105115	0.009023	0.10088	0.047775
boasted	0.01998	0.086034	0.068845	0.037551	0.105115	0.009023	0.10088	0.047775
boastful	-0.01002	0.306034	0.194845	0.039443	0.359713	0.027794	0.282246	0.226465
boasting	-0.08302	0.120034	0.101845	-0.0406	0.167485	-0.044423	0.089721	0.147138
boastings	-0.08302	0.120034	0.101845	-0.0406	0.167485	-0.044423	0.089721	0.147138
boasts	0.01998	0.086034	0.068845	0.037551	0.105115	0.009023	0.10088	0.047775
boat	0.01598	-0.079966	0.053845	0.051664	-0.039335	-0.073026	0.008718	-0.064346
boathouse	0.09198	-0.119966	-0.096155	0.051067	-0.165773	0.044825	-0.081109	-0.153329
boathouses	0.09198	-0.119966	-0.096155	0.051067	-0.165773	0.044825	-0.081109	-0.153329
boating	0.13798	0.113034	0.056845	0.129657	0.102064	0.088422	0.163852	-0.019511
boatload	-0.13502	-0.084966	-0.015155	-0.111222	-0.056779	-0.100424	-0.118795	0.038497
boatloads	-0.13502	-0.084966	-0.015155	-0.111222	-0.056779	-0.100424	-0.118795	0.038497
boatman	0.09198	0.073034	0.061845	0.098307	0.079111	0.041185	0.125454	-0.013574
boatmen	0.09198	0.073034	0.061845	0.098307	0.079111	0.041185	0.125454	-0.013574
boats	0.01598	-0.079966	0.053845	0.051664	-0.039335	-0.073026	0.008718	-0.064346
bobbin	-0.07102	-0.027966	-0.147155	-0.128004	-0.091517	0.052156	-0.155225	0.0258
bobbins	-0.07102	-0.027966	-0.147155	-0.128004	-0.091517	0.052156	-0.155225	0.0258
bobcat	0.06198	-0.009966	0.028845	0.068905	-0.002472	0.004336	0.046976	-0.050471
bobcats	0.06198	-0.009966	0.028845	0.068905	-0.002472	0.004336	0.046976	-0.050471
bobsled	0.16698	0.113034	-0.175155	0.043018	-0.028328	0.262079	0.010387	-0.050449
bobsleds	0.16698	0.113034	-0.175155	0.043018	-0.028328	0.262079	0.010387	-0.050449
bode	-0.15602	-0.093966	-0.089155	-0.16364	-0.10097	-0.064402	-0.187107	0.044314
bodega	0.07298	-0.192966	-0.102155	0.04267	-0.226223	8.9e-05	-0.129792	-0.190136
bodegas	0.07298	-0.192966	-0.102155	0.04267	-0.226223	8.9e-05	-0.129792	-0.190136
bodes	-0.15602	-0.093966	-0.089155	-0.16364	-0.10097	-0.064402	-0.187107	0.044314
bodice	-0.11002	-0.028966	-0.114155	-0.145652	-0.068233	0.010235	-0.151239	0.054744
bodices	-0.11002	-0.028966	-0.114155	-0.145652	-0.068233	0.010235	-0.151239	0.054744
bodily	0.09398	-0.018966	0.056845	0.111366	0.000178	-0.004554	0.078874	-0.078622
body	0.19398	-0.038966	0.070845	0.207461	-0.024684	0.022717	0.129243	-0.164152
bodyguard	0.00998	0.210034	0.253845	0.099456	0.309303	-0.055599	0.289036	0.148384
bodyguards	0.00998	0.210034	0.253845	0.099456	0.309303	-0.055599	0.289036	0.148384
bog	-0.19802	-0.138966	-0.135155	-0.215339	-0.156334	-0.077325	-0.262813	0.041722
bogey	-0.12002	0.019034	-0.132155	-0.170122	-0.036793	0.044011	-0.146311	0.094277
bogeyman	-0.11202	0.208034	0.016845	-0.119707	0.198635	0.048214	0.055811	0.225102
bogeymen	-0.11202	0.208034	0.016845	-0.119707	0.198635	0.048214	0.055811	0.225102
bogeys	-0.12002	0.019034	-0.132155	-0.170122	-0.036793	0.044011	-0.146311	0.094277
bogs	-0.19802	-0.138966	-0.135155	-0.215339	-0.156334	-0.077325	-0.262813	0.041722
bogus	-0.28102	-0.146966	-0.356155	-0.39222	-0.269499	0.030845	-0.467906	0.086777
bohemian	0.12198	3.4e-05	-0.093155	0.060502	-0.069927	0.122502	-0.006665	-0.092227
bohemians	0.12198	3.4e-05	-0.093155	0.060502	-0.069927	0.122502	-0.006665	-0.092227
boil	-0.08302	0.184034	-0.067155	-0.131514	0.128673	0.106855	-0.002009	0.18398
boiled	-0.08302	0.184034	-0.067155	-0.131514	0.128673	0.106855	-0.002009	0.18398
boiler	0.06098	0.090034	0.008845	0.04348	0.06935	0.072132	0.079783	0.018293
boilerplate	-0.10202	0.019034	-0.113155	-0.145429	-0.029365	0.039531	-0.123598	0.08207
boilerplates	-0.10202	0.019034	-0.113155	-0.145429	-0.029365	0.039531	-0.123598	0.08207
boilers	0.06098	0.090034	0.008845	0.04348	0.06935	0.072132	0.079783	0.018293
boiling	-0.19802	0.190034	0.025845	-0.186964	0.202381	-0.008914	0.010902	0.275308
boilings	-0.19802	0.190034	0.025845	-0.186964	0.202381	-0.008914	0.010902	0.275308
boils	-0.08302	0.184034	-0.067155	-0.131514	0.128673	0.106855	-0.002009	0.18398
boisterous	-0.11502	0.306034	0.064845	-0.113826	0.305988	0.067128	0.135879	0.296853
bold	-0.01002	-0.228966	-0.017155	0.017279	-0.196607	-0.117759	-0.126804	-0.151241
boldness	0.30598	0.184034	0.313845	0.387873	0.273165	0.030432	0.467424	-0.081111
bolds	-0.01002	-0.228966	-0.017155	0.017279	-0.196607	-0.117759	-0.126804	-0.151241
boli	-0.07402	-0.008966	-0.148155	-0.133913	-0.075905	0.061765	-0.148364	0.041018
bollocks	-0.05202	-0.028966	-0.173155	-0.123961	-0.109468	0.078603	-0.165059	0.010248
bolster	0.20798	-0.028966	0.068845	0.217097	-0.019751	0.036238	0.139544	-0.167477
bolsters	0.20798	-0.028966	0.068845	0.217097	-0.019751	0.036238	0.139544	-0.167477
bolt	-0.14602	-0.136966	-0.074155	-0.14136	-0.129911	-0.093387	-0.191817	0.008096
bolted	-0.14602	-0.136966	-0.074155	-0.14136	-0.129911	-0.093387	-0.191817	0.008096
bolting	-0.14602	-0.136966	-0.074155	-0.14136	-0.129911	-0.093387	-0.191817	0.008096
bolts	-0.14602	-0.136966	-0.074155	-0.14136	-0.129911	-0.093387	-0.191817	0.008096
bolus	-0.07402	-0.008966	-0.148155	-0.133913	-0.075905	0.061765	-0.148364	0.041018
boluses	-0.07402	-0.008966	-0.148155	-0.133913	-0.075905	0.061765	-0.148364	0.041018
bomb	-0.33302	0.412034	0.249845	-0.228879	0.528503	-0.106755	0.211866	0.53555
bombard	-0.34402	0.461034	0.276845	-0.232699	0.585321	-0.103906	0.249341	0.578427
bombardier	-0.26002	0.363034	0.286845	-0.140701	0.496489	-0.124039	0.251581	0.450561
bombardiers	-0.26002	0.363034	0.286845	-0.140701	0.496489	-0.124039	0.251581	0.450561
bombardment	-0.35402	0.459034	0.241845	-0.257886	0.566292	-0.085671	0.218076	0.582782
bombardments	-0.35402	0.459034	0.241845	-0.257886	0.566292	-0.085671	0.218076	0.582782
bombards	-0.34402	0.461034	0.276845	-0.232699	0.585321	-0.103906	0.249341	0.578427
bombed	-0.44902	0.351034	0.126845	-0.379169	0.43	-0.110745	0.035942	0.572169
bomber	-0.37502	0.337034	0.309845	-0.225069	0.50585	-0.209035	0.198542	0.516838
bombers	-0.32702	0.420034	0.286845	-0.207079	0.554203	-0.12501	0.245454	0.538308
bombing	-0.33302	0.463034	0.231845	-0.24516	0.560822	-0.066563	0.223207	0.569915
bombings	-0.33302	0.463034	0.231845	-0.24516	0.560822	-0.066563	0.223207	0.569915
bombs	-0.33302	0.412034	0.249845	-0.228879	0.528503	-0.106755	0.211866	0.53555
bombshell	-0.17302	0.368034	0.192845	-0.111559	0.435781	-0.014974	0.22926	0.387027
bombshells	-0.17302	0.368034	0.192845	-0.111559	0.435781	-0.014974	0.22926	0.387027
bonanza	0.37498	-0.089966	0.182845	0.425321	-0.034917	0.004323	0.276058	-0.325437
bonanzas	0.37498	-0.089966	0.182845	0.425321	-0.034917	0.004323	0.276058	-0.325437
bonbon	0.36498	0.051034	-0.054155	0.281536	-0.045468	0.23962	0.166925	-0.231227
bonbons	0.36498	0.051034	-0.054155	0.281536	-0.045468	0.23962	0.166925	-0.231227
bond	0.16698	0.019034	0.129845	0.203883	0.059458	0.00078	0.186211	-0.102124
